GeneSymbol	log2FC
Smad7	0.0304001506492503
Kctd11	0.278858268785779
Spag5	0.793365697655856
Zcchc4	0.0736810640647412
1810010H24Rik	0.00281115605426509
1500015A07Rik	0.0663212287311414
Polr3g	0.113068438721603
Zfp454	0.00223938633716394
Pced1b	0.068754702172495
Tbc1d12	0.019786643928714
Helz	0.0211793488875278
A330074K22Rik	1.28793751858941
Mest	0.678752737171011
Nup35	0.154199695963287
Ednra	0.0526236844769891
Tctn1	0.248877322354027
Rbp4	0.207107957043043
E430018J23Rik	0.264816334284547
Sp110	0.0832694050289099
Bclaf3	0.0903699093946367
Dtnb	0.314163441064418
Dpp4	0.283950986057441
Cpm	0.0428420699502009
Bahcc1	0.008216854411792
Gla	0.129772140727046
Map3k6	0.38696931906759
Gm2176	0.743749732172249
Cpt1c	0.0806843166290269
Spc24	0.531402634416085
Mettl21e	1.39351305703689
Apobec3	0.457486022019366
Ak4	0.611054640317203
Oasl2	0.31401407153227
Rbm12b2	0.325580512368021
Ret	0.16324343195219
Cd163	0.283799208371189
B3gntl1	0.326185236379848
A4galt	0.139568425646967
Casp3	1.12995189877121
Gng2	0.165328096128806
Ift81	0.680342175823766
Cys1	0.72455409971368
Ntf3	0.362524108459115
Simc1	0.326438747430629
Dact2	0.517956825134851
Slc38a9	0.0516288087166412
Cdc25b	0.0466317820768433
Fbxo4	0.0314925641105313
Gas2	0.266047514799521
Arntl2	0.245836459331404
Map10	0.0434902792413444
Cacnb3	0.141021790378872
Ttc39c	0.270033012617049
Neurl3	0.373612103791898
Chst1	0.192232160024639
Dpm1	0.128828146787556
Bdh2	0.358652788554728
Tbx2	0.00942383101086957
Setbp1	0.167889703501588
Fbxl18	0.177387922607538
Ikzf2	0.102782562094496
Soga1	0.342621531070112
Riox1	0.0525322659998166
Itgb3bp	0.0460689182602642
Zfp61	0.0227541892212194
Gcfc2	0.00932971543319636
Abi2	0.0725002358089748
Vstm4	0.369424695900096
Fgd1	0.314468930370936
Rgs19	0.149037935759442
Vav2	0.522673366244758
Bbx	0.233197630778474
9030612E09Rik	0.0152328061355437
Stxbp2	0.110745023957536
A530013C23Rik	0.270301176638418
Sncaip	0.110778348136294
Six5	0.227843430644331
Tmem53	0.902015028093279
Cabp1	0.313209913436361
Bcl9	0.240580849662444
Zfp444	0.0051364667295856
Ighmbp2	0.0476231495063567
Zfp41	0.0296295764930366
Clip3	0.0643674857988669
Klf5	0.693907851154767
Armcx1	0.180834091290894
4833418N02Rik	0.331589617010255
Mex3d	0.0614924791732699
Arnt2	0.430237097460772
Mertk	0.158461230906076
BC051226	0.270875916388614
Ptgs1	0.0474230979561361
Zfp961	0.182393084244749
Itpripl1	0.286575203428312
Yy2	0.0201026701320041
Zeb2os	0.0195192354559982
Dact1	0.127254198647369
Lrp12	0.0696765830428619
Pwwp3b	0.0219611445849714
Zfp341	0.13027920035616
Dlg4	0.0846825181309563
Prmt6	0.0234257444934128
Tlr3	0.217525031365961
Phf11d	0.335675977162936
Zfp354a	0.270569489213025
Trps1	0.0438277614579106
Abat	1.75533134220372
Uba6	0.141530730905876
Scamp5	0.0227067428935114
Evi2a	0.0550638928864158
Fam107b	0.0356276978542408
Abitram	0.171480770171738
Ppp1r3e	0.181702774458316
Zfp81	0.128825817207965
Zfp318	0.109677803729202
Npl	0.0915711290499372
Cuzd1	0.125119609036725
Akr1b8	0.3608334626162
Tpcn2	0.0942772864956142
Zfp87	0.0187241733401804
Erbb3	0.342441432764235
Afap1l2	0.0420150965649718
Nat14	0.455163109383731
Pygl	0.318163104583961
Ssh1	0.0981026814094918
Gm4814	0.26560033802069
Gm14295	0.0950260785827535
Nhlrc2	0.342479496169653
Hace1	0.153752891594231
Tacc3	0.112447112475354
Ptgir	0.139715425362993
Helq	0.138496096405297
Stard5	0.0684698083161222
Hsd17b14	0.489693792337146
Hyal1	0.21197047295349
Nbeal2	0.206391871625469
Ccdc122	0.346054240784092
Tlnrd1	0.407927134424038
Ifit1	0.275423922236361
Lfng	0.0398168716425876
Slc1a1	0.48162774485206
Glcci1	0.169181328213265
Mast3	0.289206348337106
Fam124a	0.27266630510155
Zfp11	0.015634366104369
Pou2f1	0.158545039658307
B3galt4	0.238444172998521
Wdpcp	0.379168835672078
Tbx3	0.157393320825026
Thsd1	0.044993733737626
Madd	0.153350717971894
Tmem29	0.157952417173304
Zfp407	0.0762389986077483
4930402H24Rik	0.382603173286774
Zdhhc23	0.53675181868093
Prrg3	0.0499115070227849
Ttc30b	0.584226533219676
Sfrp2	0.754911873278396
Dlg5	0.252970783837578
B3gnt9	0.159891343783771
Nectin2	0.0724730999833882
Cmpk2	0.241977237314033
Rassf2	0.167100153695035
Rbpms2	0.0183097006571371
Dnase1l2	0.039252449203231
Dse	0.182203736153411
Tmc6	0.208512944332758
Nxt2	0.369688746645474
Slc35e2	0.204969060206148
Tctn2	0.0241632003253483
Zscan22	0.0214537346382505
Gfod1	0.709847647571214
Angpt2	0.31995967644482
St8sia4	0.439423687284236
Il13ra1	0.098907825237521
Tmem260	0.0524644189084852
Tbx4	0.101106436818181
Def6	0.225400355161924
Shb	0.0804395089272849
Osr2	0.0385597698892128
Amigo2	0.56199788795112
Mipol1	0.35910368117848
Thada	0.0372625376119349
Cenpt	0.237948530483131
Klf16	0.210459955692364
Rims4	0.322515375065461
Chrnd	0.459239769728805
Gpsm2	0.201002287372433
E2f2	0.464945794949303
Bex3	0.200089066353521
Abhd1	0.348689939014623
Armc7	0.18344471682727
Paqr9	0.251960989428303
Dip2b	0.192990687423679
Zfp202	0.258251255583442
Fgfr4	0.457242929694331
Ptpn18	0.344443860665769
Ppp2r3d	0.245205657734946
Proser3	0.297392330467255
Fam78b	0.515349775093308
Isg20	0.0919728533346668
Src	0.321848142591283
Lrrc56	0.275910183361802
Myef2	0.0313193452098016
Zbtb26	0.0629109040916144
Galk2	0.310967744422139
Dck	0.147297887021688
Slc9a5	0.0784416756088267
Gpnmb	0.335684036153718
Dnaaf2	0.140475694832344
Tspan5	0.0491726624250013
Gfra2	0.070533851024058
Tnfrsf25	0.231267390824125
Pik3c2a	0.0574427246639148
Itga9	0.519944290791309
Zbtb46	0.163949806208522
Gm20743	0.226208959523241
Purg	0.0196732610117243
Sema6b	0.0588596383060137
Dcbld1	0.315088601614179
Hcls1	0.62964364498188
Pms1	0.0128858565712589
Kdsr	0.212572680587082
Rftn2	0.212720077060788
Arhgap45	0.101254302651979
Poc1a	0.200386124132132
Zfp800	0.0370840698608364
Dtd2	0.140648890084084
Fgf7	0.339332074710784
Ltc4s	0.201298539144895
Serpina3n	0.00352367151513332
Slc29a3	0.0137130123122788
Spp1	0.723185770098828
Zfp398	0.123814584663263
Trmt13	0.0346554918230176
Shisa3	0.419571931859842
Elf4	0.212055721817793
Mpped2	0.505410098921894
Zfp90	0.0364735395001706
Gpsm3	0.00275095564757354
Cdca4	0.123718511360087
Gng7	0.0322430433165582
Arsi	0.395694570538191
AW011738	0.0742551377595019
Mfhas1	0.234076101403652
Rbm15b	0.291304653032777
A730017L22Rik	0.179251690372203
Lzts3	0.370739238174317
Rasgrf2	0.352195718970628
Calhm5	0.019639418743182
Agbl5	0.123188774027513
Gm527	0.303671655459957
9330159M07Rik	0.292365148845075
Zfp354c	0.188659082639089
5730480H06Rik	0.000262624677325314
Snx7	0.425246918072092
Scn7a	0.0674259368721669
Hyi	0.200526366102433
Tlcd1	0.294804657225996
Zfp780b	0.158064621997452
Alg13	0.105975669861688
Arhgap39	0.128413663081687
Cyp4f17	0.0360864411187216
Serpinb6b	0.394781559368724
Snai1	0.116167039003988
Zfp945	0.0321975766198388
Lrch1	0.11311069044783
Catsper2	0.259416000784025
Zfp108	0.243522450105238
Il16	0.0803470639183383
Ppp2r1b	0.0762158281907654
Spsb2	0.227383627901205
4930577N17Rik	0.102404164226336
Uts2r	0.881559501029862
Polr1e	0.00715667899582207
Tesk2	0.0419887731439067
Msx1	0.430822327608833
Gins1	0.0906947715311556
4933401D09Rik	0.704708767276266
Apln	0.549110858929048
Slc36a2	0.180401489579902
Cadm4	0.0888497396047201
Sesn2	0.34265564407333
Tmem238	0.13364349582713
Prkdc	0.0971964297508881
Arhgap6	0.0238420163871756
BC037704	0.224648773935531
Ly86	0.0303021268200159
Clec1a	0.256539395431539
Adat1	0.136640090505792
Zfp354b	0.0403433305345301
Zfp763	0.0975744682368981
Pnmt	0.643784896072585
Ammecr1	0.0456352523775254
Myo7a	0.231407060577854
Fbxo33	0.228338137100706
Zfp704	0.152961251142139
Accs	0.476155802565815
Cntrob	0.393569630924201
4831440E17Rik	0.00990402984709718
Prickle4	0.00257381102709323
Gimap1	0.358908509366254
Mfsd4b4	0.584555688988012
Rfc5	0.00578847254133906
NA	0.325504990247803
Zfat	0.228163821385813
Wscd1	0.00769582199837292
Cep83os	0.270539719259383
Cldn1	0.290197403144727
Rfx2	0.315753940380411
Cd52	0.265772970414099
Rbp1	0.143719661691165
Pbx3	0.441066793330156
Zbed4	0.278568316226412
Ush1c	0.0766875460557004
Stk39	0.293864184657948
Lrrk2	0.355232911898609
Gnai1	0.349339844195078
Snx30	0.180413987835475
Pycr1	0.0383751651358354
Ccdc191	0.268597294269586
Il18bp	0.700039814344033
Pemt	0.336180116525419
Zbtb11os1	0.0360295432259089
Ccp110	0.0549600942645072
Aph1b	0.151671350285739
Gas2l1	0.350806366065102
E130112N10Rik	0.271472762663114
Klhl29	0.0174100417392849
Zfp605	0.00295611515322117
Ints2	0.187720565124728
Map3k12	0.0310458080584657
Tyw3	0.0676111506045741
Cenpa	0.721376847771166
Dnaaf4	0.182958877074473
Zscan29	0.101470435580803
Actr5	0.377117057158217
Zfp273	0.0735288664598115
Glt8d2	0.110916539868131
Mkln1os	0.233528376661226
Agmo	0.137790088018068
Prdm9	0.0890575057288373
Tecpr2	0.186284221202976
Mfsd12	0.0345191551983856
Tanc2	0.18120819973837
Nudt5	0.626343688381169
Col8a1	1.03992603148714
Trim56	0.236505081339365
Tbc1d31	0.264202401368778
St6gal1	0.0275711563654571
Myh8	0.234000070081116
Rapgef5	0.144758167190921
Ttll11	0.308740415871379
Nim1k	0.144724969178398
Col8a2	0.0665458938102747
Plekhg1	0.450976378908018
NA	0.437538679579094
Slc39a6	0.0712532224303483
Mettl27	0.505299758883933
Icosl	0.538006618910233
Rbm41	0.188577794160391
Slc25a45	0.172875937783746
Ttc21b	0.211904015048535
Card6	0.237689007345401
Ajuba	0.213872168980985
Gm14023	0.239363654377939
Hmbox1	0.139995484983
B3glct	0.0552562888470997
Nkd2	0.252103799318499
Gch1	0.113428583951678
Zfp28	0.325169586872781
Brip1os	0.167897717267048
Cdc42ep5	0.386626738822734
Slc1a3	0.65143627049079
Rest	0.307654933282024
Prex2	0.0721808325151104
Pgap3	0.0797420074040822
Cachd1	0.19564579034661
Il18	0.69204257446748
1700037C18Rik	0.552239224807231
Lmo1	0.525706031202875
Zfp738	0.161768158324485
Ctps2	0.0288352287961799
Lnx1	0.388829320245553
Agpat4	0.2560943030749
Ccr2	0.0527795459493412
Aif1l	0.72535151294504
4930579G24Rik	0.0251343219318209
Xylt1	0.112080143814127
Map3k2	0.0282489825707534
Rbmx2	0.293116308265594
Tor4a	0.0971667605818432
Phlpp2	0.100179831638163
Rsph1	0.499730299031999
Elmo1	0.158159956287657
Pon1	0.338501236262098
Zfp26	0.148376724372025
Tspyl4	0.0794094452389016
Zfp747	0.19849224023843
Mrap	0.322015916515877
Pou4f1	0.0793934331046761
Ptgr1	0.129780966546564
Zfp109	0.0255056303547502
Inpp5f	0.127956275658985
Zfp334	0.0503754091032554
Akap17b	0.170038958977634
Cyp4v3	0.344678230942548
Zfp846	0.0262035195012847
Iffo2	0.0878047666437032
Trim34a	0.0921566094722759
Trim65	0.194207097147912
Fgd6	0.129659160212511
Nfkbiz	0.30596110822896
Tspan33	0.138476515917195
Sned1	0.090649958910109
Zbtb34	0.0181842749533265
Zfp128	0.0911833136697377
H2-T24	0.484142693689401
Wnt5b	0.87292792089964
Gm15706	0.0697223202097826
Renbp	0.419210409749824
Osr1	0.163864901569182
Fzd1	0.0769402165100547
Ica1	0.130843962872058
Marcksl1	0.34659063722527
Pot1b	0.242671330416553
Gm19689	0.272330760333153
Tifa	0.448249824506958
Atr	0.242640300793578
Arhgap42	0.387201605902319
B3galt6	0.0402094317871774
Hspa1a	0.520319175085577
Lrig3	0.278624066815851
Gpr137c	0.0249339382853982
Zfp329	0.17580805647578
5031434O11Rik	0.249557895693716
Basp1	0.352967656180977
Bbs10	0.211726364455503
Snhg17	0.00532764993914763
Cdk14	0.250942619445922
Dhtkd1	0.124147203874356
Dpf1	0.65375821529847
Eya2	0.238164990477795
Arc	0.805752575987201
Zfp939	0.029296118803495
Ncam1	0.872591496993209
Rgs12	0.0898613045528129
Slc25a14	0.105447040256854
Asns	0.233533520084987
Pkp2	0.0488182821999147
Zfp59	0.0625417443328564
Sox4	1.06516766965978
Rbks	0.0864340487867372
Exo5	0.233889167316219
Sp3os	0.365870616260746
Mab21l1	0.305326426928996
Mzb1	0.281000067366519
A430033K04Rik	0.0646210124396854
Fam20a	0.0314294480591303
Snhg16	0.2538416356129
Rasal2	0.223478768043227
Eml4	0.0811358791893403
Gm10509	0.351160837776572
Plk3	0.283046693548085
Frmd4a	0.203191468523013
Gimap5	0.336327224399937
Ddhd1	0.564699945714729
Doc2g	0.279593479944184
Gbp6	0.194835600877994
Rabgap1l	0.0413320689726077
Bbof1	0.394834020245931
Rfwd3	0.203542593423897
Lmbrd2	0.302359520810964
Slc39a11	0.00855860295767288
Tmem229b	0.260845962865828
Cep164	0.0399749176343586
Lrrc49	0.730054214815828
Mmp9	0.578009522588438
Armh4	0.769636937728203
Enpp1	0.0420119663986283
Tmem86b	0.278341366548959
Map3k8	0.0123566623080945
Zfp764	0.0537203847868085
Spock2	0.085128274248323
Adgre1	0.186533802415685
Dclre1b	0.149831388538778
Zfp783	0.0316183679420763
Prim1	0.191846005595612
Rapgef6	0.042472943871124
Car15	0.630118272341825
Hspbap1	0.0384259595676612
Vsig10l	0.218263793219022
Car7	0.133410852599596
Zfp429	0.104443322946604
Tnfaip6	0.0336620643143943
Sema4a	0.0241575473062508
Pacrg	0.825634900719934
Zfp729a	0.315628302099155
Erbb2	0.0200475004905512
Mphosph9	0.116953113347041
Fam110a	0.226967046270247
Ctdspl2	0.0379195946509025
Hipk2	0.484557625143067
Maff	0.341157084691801
P2ry6	0.0115693040403156
Ppip5k2	0.247329144472656
Siah1b	0.0146957702461368
Iqcg	0.352970618924677
Smim3	0.445524851792926
Calhm2	0.0161532003890007
1500011B03Rik	0.162292853318327
Pcbp3	0.0936430901933337
Stard4	0.242185904648804
Dhrs13	0.574826735370201
Arid5a	0.393896165541818
Lnpep	0.353791364130521
Klhl11	0.00638274880719479
Tpk1	0.0815640170716727
Nova1	0.170507679964855
Lrrc17	0.12159560727618
Btc	0.113370953080501
Rmi1	0.145636483178927
Pde9a	0.113589469973459
Ankrd6	0.359353236361827
Serpina3c	0.443036312057428
Pard3b	0.137203998756091
D830013O20Rik	1.16261193672103
Usp6nl	0.054884808463337
Sipa1l3	0.0983450727525786
Prr15	0.614620495611272
Ptger4	0.0989789440655802
Zfp729b	0.257599881153312
Snai2	0.162740078273944
Abca6	0.000199133997338642
Spef1	0.0306423018387594
Zfp324	0.124660451467779
Il6ra	0.197643436050199
Slc35g1	0.175835795702595
4933421O10Rik	0.0165664531594368
Kalrn	0.0604364284297236
Gli1	0.0808006987313095
Tram2	0.684948695041807
Tmem98	0.528080759896419
Mfsd13a	0.249289039654657
Dach1	0.299372036070791
Prkar2b	0.438933561597758
Rragb	0.141029907666505
Prss55	0.361959624936804
Ttc39b	0.373739179574685
Itgb2	0.170612089706757
Fscn2	0.481160302708261
Syp	0.174982684950367
Atoh8	0.062378621490733
Rad51d	0.353521189761587
Tmem71	0.314046743749149
A830082N09Rik	0.453759326975299
D630003M21Rik	0.0781431877524554
Tmem106a	0.0722145094618896
Banp	0.486067589252413
Orm1	0.0982013834919867
Zfp950	0.09108024838864
Vgll3	0.236161213225796
Tfpi	0.0876176511289106
Gm15545	0.203787757177597
Ro60	0.22721218327224
Cx3cl1	1.79720879029733
Smpdl3b	1.02644102970003
Ppp1r16b	0.098521652003487
Tmeff2	0.110878050517293
Ece2	0.453285301458469
Rufy2	0.0696545319142286
Cdh23	0.263897746888656
Ino80dos	0.295796821967918
Tmem81	0.344282382141024
Cd209a	0.803683813023335
Lss	0.128682656925518
Ifitm1	0.0124854755056451
Dennd5b	0.0389020572957337
Pgf	0.0691678591042654
Pitpnm3	0.138998711189499
Cyp2u1	0.454566153348384
Icam4	0.362668621472139
Sybu	0.271369434139088
Hs6st2	0.384233356096916
Shf	0.186821229128848
Pirb	0.170355925797115
Fancf	0.409789832873658
Slco2a1	0.282029062632808
Thg1l	0.0469309010157509
Adora2a	0.715306427030494
Cenpj	0.399274160686072
Ccdc142	0.282821177029588
Myh7b	0.504831218044279
1700029J07Rik	0.250252462192006
Dram1	0.131471001952559
Nkrf	0.0977435998687871
AU021092	0.483073320466797
Zfp113	0.362733625113359
Npy1r	0.607908117807081
Hoga1	0.325288483856131
Prox2	0.0600794660941333
Pgam1	0.00270610094372968
Mboat1	0.376209898068354
Sec16b	0.0631084802511936
Zscan20	1.93003387228463e-06
Armcx6	0.229230720251151
Hoxd4	0.249845286620349
Gmds	0.265976199055379
Endod1	0.200429025653862
Dchs1	0.579986631584333
Fam89a	0.172518285277129
Il17rd	0.0806415604059406
Tspan18	0.46988304793148
Fbxo46	0.0995900784532898
Mme	0.187461227393971
Fcna	0.0910966233277304
Gimap9	0.18375026741617
Ift140	0.140231984912324
Cep97	0.0459737906909445
Prr3	0.0809848869687941
Myo5a	0.0363525252111353
Mdn1	0.10176492847161
6530402F18Rik	0.284431856861874
Fgf18	0.706335554501687
Acss3	0.0146990454059253
Iqce	0.0407430278408759
Arid3a	0.0368472691301323
Layn	0.115845265293103
Mark1	0.0238847102915078
Dcbld2	0.0743961206544538
Prom1	0.0867001003126832
Pcdh18	0.35213569517997
2900009J06Rik	0.753837824782136
Cacna1h	0.0214615742312945
Glb1l	0.0520324439327603
Eda	0.0577161440894674
Cd209d	0.803499789159954
Prrx2	0.126533981716554
Obl1	0.326814678276973
Zfp94	0.104043889511911
Fam241b	0.232957947566109
Zfp82	0.244649937377215
Serpinb1c	0.0451538206894033
Syk	0.0685876806878685
9430091E24Rik	0.325455136679909
Zfr2	0.0639510014418832
Snph	0.480806405755035
Fnip2	0.0440201881092315
Kcp	0.305802409682365
Edn1	0.258175206493348
Il20rb	0.226083418558275
Exog	0.100573884435893
4632404H12Rik	0.368449689224254
Ralgps1	0.219153235821862
Bfar	0.280730276606369
Il10ra	0.197374499045234
Ttc12	0.684970955143622
Zscan2	0.148728126210402
Slc7a10	0.593048747522758
Neurl1b	0.135791523800212
Ntsr2	0.626446711949468
Chst11	0.0512055644879281
Rbm43	0.319942206793264
Zfhx3	0.244990039499325
Nepn	0.487985229400102
Pcgf2	0.153892804231559
Setd4	0.0657411239514365
Col4a5	0.0418262531177596
4933427D14Rik	0.0978358250549434
Kctd7	0.23345065463899
Rbm4b	0.0769168968183729
Ier5l	0.490106815699814
Ahr	0.174672441150663
E130317F20Rik	0.152873967477426
Btbd19	0.179936582009191
Arpp21	1.20810939477224
8430429K09Rik	0.383471651553528
Mcm8	0.0795680709107237
Itpr3	0.02909702916901
Capn5	0.241447574738799
Fancg	0.418096359088595
Prdm5	0.364801516463813
Ptpn4	0.159268462294644
Cd1d1	0.0279899095935298
Gm16740	0.235423022918402
Gm1976	0.0953548482724182
Zfp174	0.139084951896212
Spata13	0.476962830089834
Incenp	0.24845271840145
4933404O12Rik	0.148485671583886
Hyls1	0.212548739110736
Nradd	0.0216972117201168
Cacna1g	0.0290704118242532
Col6a6	0.146494934347247
Spats2l	0.324014218174372
Gm826	0.930002577227324
C030034I22Rik	0.00930497741259785
S1pr2	0.0725499327123801
Klhl6	0.365339145658379
Paqr3	0.29627731281422
Clcn2	0.0677563536342872
Pag1	0.216921689452291
Ifi211	0.225787704971647
Gm10767	0.187057201379702
Cybb	0.0399962528501286
Hid1	0.14603937794801
Maml2	0.147259897976243
Dnm3	0.26267414021236
1700056E22Rik	0.00757868744938596
Zbtb5	0.146466451636192
Morn1	0.198484241919689
S100b	0.252571895342687
Oscp1	0.32466507080803
Pgm3	0.106953707900516
Prdm16	0.109585947562112
H2-Q5	0.534544938863092
Lrfn4	0.609384967641526
Hoxb6	0.253026825536803
Pi4k2b	0.255825419501556
Adgra3	0.155343390233562
Pqlc3	0.160870550882524
Larp6	0.0453128882004089
Rap2b	0.121560424225024
Cntnap2	0.585941219294173
Vipr1	0.25018911774045
Cgref1	0.226297742102628
Sh3pxd2b	0.423480710359844
Sfn	0.0302220774742919
Dzip1l	0.0531397880038863
Intu	0.150456111661068
Mbd4	0.0922819741772147
Primpol	0.482473295572912
Pikfyve	0.0664807916614885
Dzip3	0.012968970936898
Avl9	0.0353644383228395
Zc3h12c	0.0761518689301453
Nt5dc2	0.489223651250883
Naif1	0.135245920041832
Sfrp1	0.11173231369516
Dipk1b	1.14730793437206
Taf4b	0.200606550890851
Bbc3	0.435765207313398
Gm10516	0.00148393901673491
Tnfrsf10b	0.0674568871272635
Cnnm2	0.0353492372645439
Nr6a1	0.134908741376401
Cnn1	0.408253724130658
Ccdc8	0.0259286182156904
Fbxl19	0.348815347896983
Tubg2	0.0491213104341042
Map6	0.133127490142104
Spred3	0.10098340519689
Pus7l	0.280569007588854
Syne4	0.0969462642642404
Dcaf17	0.127551237542007
Cd46	0.331698152578814
Mtcl1	0.0134888453019836
Abcc10	0.29093958536858
Lgi2	0.391663099597601
Cpne8	0.38611338703326
Carf	0.0895951863905821
Dhfr	0.120399698773756
Fbxl22	0.0300219561629616
Slamf9	0.203021573571032
Fancc	0.0742837515510673
Zfp53	0.0497315931276095
Stc2	0.1477678334941
Bbs1	0.0657504323146876
Unc13b	0.0680501086310615
Myh13	0.160540270897162
Cxcl16	0.350197447608869
Cyp2j9	0.209374298142286
Mansc1	0.16861138810264
Has3	0.208698381588509
A630072M18Rik	0.128911105900725
Krt10	0.177144220093147
Fam199x	0.0582809818346126
Casp4	0.31750301910843
Baiap2	0.0434230091223303
Mis18a	0.00744403176029112
Tceanc	0.266299522901638
Mttp	0.575947331637093
Ephb6	0.199393151030664
Paox	0.2447388056263
Kcne4	0.0506480787996639
Itpr2	0.212540513694215
Shroom4	0.368209237557491
Themis2	0.17034622628116
B3galt2	0.0143304320015026
Zswim3	0.186073243209161
Slc30a7	0.0590043011763906
Kbtbd8	0.349568807057344
Efs	0.0323074997749508
Etohd2	0.0205379093107153
Znrf3	0.0198644646375132
Galnt4	0.117592908245089
Slc27a3	0.27623140572957
Arhgap26	0.348931717279698
Cbx4	0.268826838749326
Mblac2	0.0073403378272837
Dock11	0.0340819403299222
Trib3	0.132261812817973
Zfp748	0.0665284545591708
4921531C22Rik	0.566767647661173
Sox10	0.371452238654937
Neto2	0.773797879462066
Sorcs2	0.025727474037268
Xrn1	0.153392069704418
Saal1	0.141894484222373
Cdkl1	0.0710821487866355
Exoc3l4	0.515292827239398
Pld5	0.632243072792382
Mid1	0.0173021999400359
1700017B05Rik	0.0604129740275719
Dsn1	0.332955482217601
Gm14305	0.0256694201313593
Gnmt	0.395627054681558
Inpp5d	0.294774141713887
Rwdd3	0.422376878320032
Tprn	0.324392430609337
Gmfg	0.0323002468238949
Nynrin	0.0707747343697801
Timp1	0.960752705118541
Zfp563	0.0289710840898079
Dixdc1	0.00666453021430083
Slc16a13	0.185109025088813
Sema3a	0.581744501168676
Spata2l	0.0583471764920795
Rab15	2.34595688762082
Abhd2	0.713021818386222
Cep162	0.0923767347998275
1700113H08Rik	0.39166388514995
Btnl9	1.02265475839809
Tsga10	0.194703445198128
Rbms3	0.00420040947280308
Megf9	0.0798391051657679
Igsf9b	0.170825419026094
Racgap1	0.0129522422410143
Zfp518b	0.227725291185734
Lvrn	0.687095615845916
Chrdl2	0.259630271885246
Il17ra	0.103878785751861
Themis3	0.304414396386861
Map1b	0.566903511671858
Mdm1	0.368105110531569
Crocc	0.201789258735664
Sh3d21	0.112417865265608
Acer3	0.151061777416617
Zfp760	0.0986758722523671
Cnbd2	0.121812893560544
Hdgfl3	0.0160957918140468
Mamdc4	0.457354820756523
Ptx4	0.376710091530413
Nectin3	0.0873298181249491
Anks6	0.107443198143407
Pim2	0.16340515418718
Gm10814	0.454264740696745
Eqtn	0.39331418311168
Oas2	0.567139368775252
Tmem220	0.345856193865802
Slx4ip	0.0417812917316174
Chsy1	0.100785733445212
Dpy19l3	0.484380530387563
Wee1	0.711629652037394
Gper1	0.216470314462607
Katnal2	0.0795067072341712
Gm5420	0.0325916780179923
Tm6sf2	0.403490489754042
Cd48	0.0749577592638377
Atl1	0.0907609251183317
Tal2	0.891365936686352
BC049352	0.433488806385245
Eps8l1	0.181357432709722
Il17d	0.521303755809022
Oas1b	0.22095202732114
Rtp3	0.121769732785198
AI467606	0.141038817163292
Raver2	0.575835472023761
Lsm11	0.441948714396152
Zfp157	0.105185132090488
Hmgb2	0.0739040191350301
Gnb3	0.42658803320685
Usp11	0.680118180443476
Arhgef37	0.350155158556777
Stmn4	0.00635140175078989
Zbed6	0.531395815517691
Csf2ra	0.0290508405569489
Zfp689	0.0375053427611527
Ankrd26	0.0976367306875702
Cdr2l	0.30461787439751
Adcyap1r1	0.158407482352647
Ap5b1	0.322208651002536
Sh3rf1	0.138124309395216
Nme7	0.127172138215741
Col11a1	0.171313231149587
Ttc41	0.100229971591204
Mpeg1	0.115454722144401
Tlcd3a	0.0984348988217525
Blnk	0.477433961920386
Tmod2	0.178252181597349
Tmem170	0.0718067059991016
Nr4a2	0.653265620831672
Tmem231	0.106065231447077
Selp	0.0734067904484329
Zfp182	0.131757647852709
Lpin2	0.143215263689289
Dlg3	0.0555934162341912
Fam126b	0.0678823399468214
Ptpn6	0.163438193840955
Tslp	0.279241016596826
Zfp827	0.417702228939178
Irak4	0.503830250657729
Tlr4	0.651395736770984
Zbtb49	0.0647424726799571
Pard6g	0.138611285827811
Abcc8	0.250514207444784
Tent5a	0.263497752895304
Prkd1	0.23633931358265
Myo1g	0.0297577642938034
Tes	0.373917354917508
A930024E05Rik	0.449808239692734
Nat2	0.493626311480836
Nemp2	0.212328540793411
Sntb2	0.369268143536611
Zfp185	0.0717617585109935
Ggt7	0.0142436292446125
Srcin1	0.260422978545466
Tmem269	0.575003703520911
Fblim1	0.6448911482175
Ccdc189	1.02617120643854
Tnfaip8	0.00657179043968034
Eri2	0.262123804702713
Hoxb7	0.233679807670015
Cerox1	0.0249576594634268
AI854703	0.47698341995435
Akna	0.0440421574269311
Gpr137b-ps	0.0848384116654019
Ttc30a1	0.364402346357026
Bok	0.729206153401441
9130023H24Rik	0.514223913153456
Slc24a3	0.0174895663161325
Diaph2	0.175218923966793
Aldh3b1	0.165321199399765
Sntb1	0.193614369379191
Enkd1	0.690558044451642
P2rx7	0.232448251820465
Cplane1	0.128210153956113
Tril	0.15306682013389
2810021J22Rik	0.203127757788983
Mov10	0.287788156374663
Pmp2	0.23649188727936
Zfp984	0.231270554668646
Sft2d3	0.0437214299229719
Tcaf2	0.310465862734944
Mamld1	0.0165826383314688
Fam180a	0.510045986918574
Atp10a	0.550212742855321
Pcyox1l	0.490470397660949
Tmtc4	0.111296751681625
NA	0.526420602159919
Scrn1	0.00446392288460783
Zfp677	0.262740126353241
Trarg1	0.358683171450067
Lgals12	0.890085046216562
Ptges	0.0211840445478649
Caap1	0.00216078264337179
Arhgef28	0.0767327409895413
Rbbp8	0.00703251793486179
Chst7	0.0476154911633093
